transaction_id,store_id,store_location,register_id,cashier_id,customer_id,transaction_time,payment_method,product_sku,quantity,unit_price,total_amount,status
TXN-2200450,STR-045,Denver,1,1669,584984,2026-05-11T10:06:13,credit_card,SKU-10008,2,4.25,8.5,completed
TXN-2064540,STR-046,Birmingham,3,1317,341276,2026-04-28T08:11:25,credit_card,SKU-10026,5,89,445,completed
TXN-6644727,STR-043,Buffalo,2,1972,259358,2026-04-29T11:33:25,debit_card,SKU-10007,4,1.75,7,refunded
TXN-5090034,STR-042,Chicago,3,1065,109877,2026-05-09T23:23:02,debit_card,SKU-10011,3,2.99,8.97,completed
TXN-8669917,STR-045,Denver,5,1088,115893,2026-05-12T06:35:25,credit_card,SKU-10038,2,74,148,completed
TXN-7381953,STR-046,Birmingham,3,1978,946024,2026-05-10T13:49:39,debit_card,SKU-10006,3,2.5,7.5,completed
TXN-2435650,STR-046,Birmingham,4,1880,746725,2026-04-16T16:31:23,cash,SKU-10041,1,24,24,completed
TXN-5830721,STR-044,Los Angeles,3,1627,703199,2026-04-29T21:49:06,cash,SKU-10023,4,4,16,completed
TXN-4845990,STR-044,Los Angeles,3,1936,569391,2026-04-17T20:48:35,debit_card,SKU-10010,2,7.5,15,completed
TXN-7960659,STR-045,Denver,2,1647,789645,2026-04-29T03:36:27,debit_card,SKU-10012,4,3.49,13.96,completed
TXN-8560978,STR-044,Los Angeles,3,1030,309701,2026-04-13T13:48:48,cash,SKU-10036,5,6.99,34.95,completed
TXN-7091791,STR-044,Los Angeles,6,1724,546552,2026-05-01T22:49:19,credit_card,SKU-10016,1,6.99,6.99,refunded
TXN-3082872,STR-046,Birmingham,6,1594,917057,2026-04-22T10:32:39,debit_card,SKU-10015,4,3.75,15,completed
TXN-4935557,STR-042,Chicago,3,1989,912001,2026-04-20T13:22:27,cash,SKU-10039,3,299,897,completed
TXN-7104537,STR-042,Chicago,5,1016,302131,2026-04-17T11:05:44,credit_card,SKU-10007,2,1.75,3.5,completed
TXN-8113150,STR-045,Denver,1,1896,640178,2026-04-15T19:06:59,credit_card,SKU-10007,1,1.75,1.75,completed
TXN-6674759,STR-043,Buffalo,5,1160,652204,2026-05-06T17:28:53,credit_card,SKU-10011,5,2.99,14.95,completed
TXN-5587509,STR-043,Buffalo,5,1072,871455,2026-04-16T11:12:00,debit_card,SKU-10032,5,159,795,completed
TXN-3672860,STR-042,Chicago,4,1140,542308,2026-05-10T05:25:54,cash,SKU-10006,3,2.5,7.5,completed
TXN-4292508,STR-043,Buffalo,5,1844,524502,2026-05-11T09:24:03,credit_card,SKU-10008,4,4.25,17,completed
TXN-6561222,STR-045,Denver,6,1300,185083,2026-05-08T01:00:10,credit_card,SKU-10050,1,34,34,completed
TXN-7300807,STR-046,Birmingham,2,1754,357492,2026-05-02T07:30:15,debit_card,SKU-10023,4,4,16,completed
TXN-3383386,STR-046,Birmingham,4,1635,422480,2026-04-30T07:34:53,credit_card,SKU-10005,3,35,105,completed
TXN-7074991,STR-042,Chicago,1,1098,666501,2026-05-12T10:16:44,debit_card,SKU-10048,3,15,45,refunded
TXN-2446864,STR-042,Chicago,2,1179,688444,2026-05-01T14:20:29,credit_card,SKU-10048,5,15,75,completed
TXN-8426054,STR-043,Buffalo,3,1140,508183,2026-05-11T12:25:58,credit_card,SKU-10026,4,89,356,completed
TXN-8443758,STR-042,Chicago,5,1883,892222,2026-04-19T17:53:56,credit_card,SKU-10005,5,35,175,completed
TXN-4422618,STR-046,Birmingham,6,1540,955654,2026-04-16T05:58:34,debit_card,SKU-10050,3,34,102,completed
TXN-2960574,STR-043,Buffalo,2,1621,122186,2026-04-26T08:48:03,cash,SKU-10028,1,55,55,completed
TXN-7306095,STR-044,Los Angeles,2,1739,891343,2026-04-24T09:55:45,credit_card,SKU-10009,3,3.99,11.97,completed
TXN-9891844,STR-045,Denver,6,1104,969975,2026-04-20T22:13:38,credit_card,SKU-10007,1,1.75,1.75,completed
TXN-7632745,STR-044,Los Angeles,5,1100,314905,2026-04-27T12:19:25,credit_card,SKU-10012,5,3.49,17.45,completed
TXN-4010115,STR-045,Denver,2,1260,274168,2026-04-22T04:15:52,debit_card,SKU-10002,3,949,2847,completed
TXN-5879373,STR-043,Buffalo,6,1769,598987,2026-05-03T04:53:05,debit_card,SKU-10006,2,2.5,5,completed
TXN-6798771,STR-045,Denver,6,1890,244791,2026-05-01T10:37:56,debit_card,SKU-10020,2,9.99,19.98,completed
TXN-4806213,STR-046,Birmingham,3,1116,666501,2026-04-18T09:40:36,credit_card,SKU-10009,2,3.99,7.98,completed
TXN-7046132,STR-045,Denver,2,1353,671944,2026-04-24T06:10:02,debit_card,SKU-10050,3,34,102,completed
TXN-2443852,STR-044,Los Angeles,2,1683,180950,2026-04-27T16:57:25,debit_card,SKU-10006,1,2.5,2.5,completed
TXN-3997035,STR-043,Buffalo,1,1789,303329,2026-04-14T16:37:08,cash,SKU-10043,3,16,48,completed
TXN-7732929,STR-046,Birmingham,1,1350,884020,2026-04-24T16:04:02,credit_card,SKU-10036,5,6.99,34.95,completed
TXN-1367951,STR-042,Chicago,6,1556,223648,2026-05-09T00:04:03,debit_card,SKU-10006,4,2.5,10,completed
TXN-6790303,STR-044,Los Angeles,2,1661,290977,2026-05-07T04:40:01,debit_card,SKU-10033,4,699,2796,completed
TXN-2170103,STR-046,Birmingham,2,1020,126628,2026-04-14T00:48:39,credit_card,SKU-10001,5,999,4995,completed
TXN-7431248,STR-046,Birmingham,6,1700,158903,2026-04-22T19:30:30,cash,SKU-10018,1,2.25,2.25,completed
TXN-6320336,STR-044,Los Angeles,2,1464,917057,2026-04-17T04:26:01,debit_card,SKU-10042,3,20,60,completed
TXN-7851163,STR-045,Denver,3,1074,471892,2026-04-19T08:59:02,credit_card,SKU-10028,5,55,275,completed
TXN-7273334,STR-046,Birmingham,6,1016,115221,2026-04-29T00:16:53,cash,SKU-10034,1,599,599,completed
TXN-9134483,STR-042,Chicago,2,1243,557587,2026-05-06T14:28:03,credit_card,SKU-10031,1,349,349,completed
TXN-5038713,STR-044,Los Angeles,3,1260,934381,2026-04-16T07:01:39,cash,SKU-10001,1,999,999,completed
TXN-6906933,STR-042,Chicago,2,1139,584047,2026-04-28T19:24:45,credit_card,SKU-10039,3,299,897,refunded
TXN-1347639,STR-046,Birmingham,1,1550,314680,2026-04-19T20:41:14,credit_card,SKU-10029,5,69,345,completed
TXN-2647119,STR-044,Los Angeles,1,1241,870734,2026-04-30T19:59:03,credit_card,SKU-10046,4,49,196,completed
TXN-4387429,STR-046,Birmingham,3,1472,239353,2026-04-22T20:07:47,debit_card,SKU-10027,2,29,58,completed
TXN-4004556,STR-043,Buffalo,4,1609,341276,2026-04-29T23:50:01,credit_card,SKU-10017,1,4.49,4.49,completed
TXN-3686852,STR-046,Birmingham,3,1953,309690,2026-04-27T11:20:29,credit_card,SKU-10042,1,20,20,completed
TXN-9120819,STR-042,Chicago,3,1178,448180,2026-05-06T02:00:53,debit_card,SKU-10031,4,349,1396,completed
TXN-8320419,STR-046,Birmingham,3,1686,415466,2026-05-06T02:10:11,credit_card,SKU-10026,4,89,356,completed
TXN-9954203,STR-046,Birmingham,1,1381,376295,2026-04-25T08:29:34,debit_card,SKU-10013,1,4.25,4.25,completed
TXN-3616903,STR-045,Denver,1,1928,171940,2026-04-20T03:52:28,credit_card,SKU-10043,2,16,32,completed
TXN-3415824,STR-044,Los Angeles,6,1545,193186,2026-04-26T13:19:43,credit_card,SKU-10006,1,2.5,2.5,refunded
TXN-1774942,STR-044,Los Angeles,4,1843,741795,2026-05-05T00:02:02,credit_card,SKU-10003,3,799,2397,completed
TXN-4780076,STR-046,Birmingham,1,1718,730241,2026-04-20T01:08:58,debit_card,SKU-10035,1,129,129,completed
TXN-9581241,STR-045,Denver,3,1512,465771,2026-05-01T23:19:26,cash,SKU-10027,5,29,145,completed
TXN-2781764,STR-042,Chicago,1,1393,893216,2026-04-27T01:51:04,credit_card,SKU-10009,1,3.99,3.99,completed
TXN-7876133,STR-044,Los Angeles,2,1760,809088,2026-05-07T01:52:46,debit_card,SKU-10045,5,5.99,29.95,completed
TXN-7755281,STR-046,Birmingham,6,1071,465119,2026-05-02T12:04:44,debit_card,SKU-10018,2,2.25,4.5,completed
TXN-6341027,STR-043,Buffalo,1,1077,247221,2026-04-24T05:23:26,credit_card,SKU-10024,5,2.2,11,completed
TXN-5996598,STR-043,Buffalo,4,1295,244805,2026-04-24T18:20:17,credit_card,SKU-10035,1,129,129,completed
TXN-6453059,STR-045,Denver,3,1931,465771,2026-04-25T13:29:45,debit_card,SKU-10030,5,149,745,completed
TXN-4854653,STR-046,Birmingham,3,1921,795983,2026-05-11T10:38:13,debit_card,SKU-10026,2,89,178,completed
TXN-8109797,STR-043,Buffalo,2,1964,507654,2026-05-09T05:21:49,credit_card,SKU-10049,3,129,387,completed
TXN-8181234,STR-046,Birmingham,1,1436,371291,2026-05-09T11:47:07,debit_card,SKU-10027,5,29,145,completed
TXN-6366373,STR-043,Buffalo,4,1039,459097,2026-05-01T00:44:36,debit_card,SKU-10003,2,799,1598,completed
TXN-7548210,STR-045,Denver,1,1047,593929,2026-04-25T21:18:11,debit_card,SKU-10010,5,7.5,37.5,completed
TXN-3201852,STR-046,Birmingham,5,1765,674010,2026-04-16T01:41:27,debit_card,SKU-10023,5,4,20,completed
TXN-4977936,STR-043,Buffalo,3,1591,430611,2026-05-10T11:34:13,debit_card,SKU-10038,3,74,222,completed
TXN-1897859,STR-046,Birmingham,2,1320,481214,2026-04-14T06:35:52,debit_card,SKU-10039,3,299,897,completed
TXN-4704899,STR-043,Buffalo,2,1720,749214,2026-04-24T11:27:18,credit_card,SKU-10008,4,4.25,17,refunded
TXN-8689514,STR-045,Denver,3,1196,149860,2026-04-27T13:09:51,debit_card,SKU-10041,1,24,24,completed
TXN-2748954,STR-042,Chicago,1,1694,468911,2026-04-29T16:08:26,credit_card,SKU-10038,3,74,222,completed
TXN-6921953,STR-042,Chicago,4,1205,942346,2026-05-05T03:36:44,credit_card,SKU-10036,1,6.99,6.99,completed
TXN-3454249,STR-045,Denver,4,1028,584654,2026-05-12T11:44:07,debit_card,SKU-10033,1,699,699,completed
TXN-8246942,STR-045,Denver,5,1293,314680,2026-04-18T18:40:02,debit_card,SKU-10049,1,129,129,completed
TXN-3376685,STR-042,Chicago,4,1360,976223,2026-05-09T15:15:39,credit_card,SKU-10041,1,24,24,completed
TXN-5721177,STR-042,Chicago,5,1774,990347,2026-05-01T03:26:13,debit_card,SKU-10018,2,2.25,4.5,completed
TXN-5705829,STR-046,Birmingham,1,1463,988285,2026-05-03T16:44:46,debit_card,SKU-10024,2,2.2,4.4,completed
TXN-5863860,STR-044,Los Angeles,6,1751,571630,2026-04-22T12:31:57,cash,SKU-10024,2,2.2,4.4,completed
TXN-1862095,STR-044,Los Angeles,2,1144,759836,2026-04-17T20:58:27,credit_card,SKU-10037,5,89,445,completed
TXN-7897833,STR-043,Buffalo,2,1274,190105,2026-04-30T21:00:32,debit_card,SKU-10043,4,16,64,completed
TXN-8560515,STR-044,Los Angeles,6,1923,914975,2026-05-09T21:49:11,debit_card,SKU-10022,1,2.5,2.5,completed
TXN-5042168,STR-042,Chicago,5,1259,509426,2026-04-27T01:43:51,debit_card,SKU-10023,1,4,4,completed
TXN-4309781,STR-046,Birmingham,3,1341,900812,2026-04-16T03:36:40,credit_card,SKU-10021,1,3.25,3.25,completed
TXN-9749710,STR-046,Birmingham,3,1237,125091,2026-05-05T11:09:34,credit_card,SKU-10050,2,34,68,completed
TXN-1163067,STR-044,Los Angeles,3,1545,534503,2026-04-23T23:23:16,credit_card,SKU-10029,3,69,207,refunded
TXN-3326199,STR-044,Los Angeles,2,1748,203858,2026-04-14T22:44:54,credit_card,SKU-10029,2,69,138,completed
TXN-1650677,STR-044,Los Angeles,2,1992,422480,2026-04-17T18:13:23,credit_card,SKU-10025,1,5.5,5.5,completed
TXN-4791964,STR-045,Denver,6,1154,812074,2026-04-13T13:47:17,credit_card,SKU-10038,5,74,370,completed
TXN-1573628,STR-042,Chicago,2,1797,312134,2026-05-02T01:33:49,cash,SKU-10027,4,29,116,completed
TXN-7575492,STR-045,Denver,2,1631,354154,2026-04-16T13:10:17,debit_card,SKU-10005,1,35,35,refunded
TXN-3007147,STR-045,Denver,5,1547,626131,2026-04-20T17:21:44,debit_card,SKU-10007,2,1.75,3.5,completed
TXN-9215676,STR-044,Los Angeles,4,1834,682793,2026-04-17T18:34:19,debit_card,SKU-10013,2,4.25,8.5,completed
TXN-6527242,STR-045,Denver,4,1306,977983,2026-04-20T17:26:45,credit_card,SKU-10016,3,6.99,20.97,completed
TXN-9631081,STR-042,Chicago,3,1757,109877,2026-04-29T02:59:41,debit_card,SKU-10038,4,74,296,completed
TXN-3432222,STR-043,Buffalo,1,1503,540659,2026-04-20T15:38:53,cash,SKU-10031,3,349,1047,completed
TXN-1298923,STR-045,Denver,6,1548,715702,2026-04-18T15:44:18,credit_card,SKU-10004,4,99,396,completed
TXN-5202979,STR-042,Chicago,2,1945,482705,2026-04-27T12:19:11,debit_card,SKU-10047,4,24,96,completed
TXN-3141750,STR-044,Los Angeles,2,1332,582517,2026-05-08T18:24:33,debit_card,SKU-10038,3,74,222,completed
TXN-2512003,STR-045,Denver,5,1830,534096,2026-05-03T01:27:25,credit_card,SKU-10036,4,6.99,27.96,completed
TXN-6109505,STR-042,Chicago,1,1534,875113,2026-04-16T11:22:29,cash,SKU-10010,1,7.5,7.5,completed
TXN-5966589,STR-043,Buffalo,2,1511,637916,2026-04-18T03:06:16,credit_card,SKU-10012,4,3.49,13.96,completed
TXN-5561618,STR-045,Denver,6,1110,800516,2026-05-08T15:37:06,credit_card,SKU-10023,5,4,20,completed
TXN-4306346,STR-045,Denver,1,1051,627600,2026-05-12T12:23:08,credit_card,SKU-10049,5,129,645,completed
TXN-3716260,STR-046,Birmingham,1,1402,665696,2026-04-18T03:49:48,debit_card,SKU-10026,1,89,89,completed
TXN-1861691,STR-042,Chicago,3,1406,250787,2026-05-12T17:14:22,credit_card,SKU-10023,3,4,12,completed
TXN-7007937,STR-042,Chicago,1,1125,347652,2026-04-23T16:20:54,credit_card,SKU-10022,5,2.5,12.5,completed
TXN-2634791,STR-042,Chicago,3,1230,336141,2026-04-18T14:26:17,debit_card,SKU-10046,1,49,49,completed
TXN-9270416,STR-046,Birmingham,3,1234,765693,2026-04-17T12:35:14,credit_card,SKU-10020,3,9.99,29.97,completed
TXN-3226938,STR-045,Denver,2,1752,841593,2026-04-30T09:22:58,debit_card,SKU-10034,4,599,2396,completed
TXN-6074861,STR-043,Buffalo,3,1266,174540,2026-04-18T19:50:01,credit_card,SKU-10002,5,949,4745,completed
TXN-5507768,STR-044,Los Angeles,2,1304,534304,2026-04-30T23:37:07,cash,SKU-10045,5,5.99,29.95,completed
TXN-1210587,STR-046,Birmingham,6,1781,115568,2026-04-16T22:17:30,cash,SKU-10011,5,2.99,14.95,completed
TXN-9135184,STR-046,Birmingham,3,1368,627600,2026-05-07T14:14:45,credit_card,SKU-10005,4,35,140,completed
TXN-2980134,STR-046,Birmingham,6,1914,350414,2026-05-12T08:49:19,credit_card,SKU-10047,2,24,48,completed
TXN-3802371,STR-042,Chicago,1,1557,330208,2026-04-18T23:40:16,credit_card,SKU-10041,1,24,24,completed
TXN-4743640,STR-046,Birmingham,6,1718,124817,2026-04-23T11:11:15,credit_card,SKU-10040,3,599,1797,completed
TXN-2149392,STR-043,Buffalo,3,1671,976223,2026-05-07T01:08:51,debit_card,SKU-10013,2,4.25,8.5,completed
TXN-9160683,STR-042,Chicago,1,1829,528979,2026-04-23T12:47:27,credit_card,SKU-10036,3,6.99,20.97,completed
TXN-2078246,STR-042,Chicago,3,1688,536172,2026-04-29T10:47:06,credit_card,SKU-10012,3,3.49,10.47,completed
TXN-3091281,STR-046,Birmingham,5,1283,984211,2026-05-08T19:47:11,debit_card,SKU-10021,1,3.25,3.25,completed
TXN-5766921,STR-044,Los Angeles,4,1857,546552,2026-05-02T21:08:01,credit_card,SKU-10032,3,159,477,completed
TXN-1892419,STR-046,Birmingham,4,1969,740290,2026-04-17T19:36:51,credit_card,SKU-10030,3,149,447,completed
TXN-5920164,STR-043,Buffalo,5,1985,605615,2026-05-08T00:04:47,debit_card,SKU-10029,2,69,138,completed
TXN-8669082,STR-046,Birmingham,1,1054,710763,2026-05-09T00:16:33,debit_card,SKU-10007,1,1.75,1.75,completed
TXN-7664439,STR-046,Birmingham,5,1748,261526,2026-04-27T13:52:59,credit_card,SKU-10018,5,2.25,11.25,completed
TXN-2523336,STR-042,Chicago,5,1364,671944,2026-05-01T18:28:31,debit_card,SKU-10019,2,8.5,17,completed
TXN-1641208,STR-046,Birmingham,1,1804,115568,2026-04-25T20:25:18,credit_card,SKU-10019,2,8.5,17,completed
TXN-1837247,STR-043,Buffalo,1,1788,749686,2026-04-15T10:31:08,debit_card,SKU-10020,3,9.99,29.97,completed
TXN-1454851,STR-046,Birmingham,4,1596,658937,2026-04-28T01:41:41,credit_card,SKU-10028,2,55,110,completed
TXN-8166278,STR-043,Buffalo,5,1421,638028,2026-04-23T00:52:31,cash,SKU-10046,2,49,98,completed
TXN-8001007,STR-042,Chicago,4,1961,599711,2026-05-11T19:06:26,credit_card,SKU-10008,1,4.25,4.25,completed
TXN-4387317,STR-044,Los Angeles,6,1440,440652,2026-05-02T09:03:38,cash,SKU-10038,3,74,222,completed
TXN-1151730,STR-042,Chicago,6,1810,118962,2026-05-04T14:36:11,credit_card,SKU-10048,1,15,15,completed
TXN-4701712,STR-046,Birmingham,5,1798,236711,2026-04-14T04:46:58,credit_card,SKU-10015,3,3.75,11.25,completed
TXN-8764225,STR-042,Chicago,4,1997,386183,2026-04-25T01:46:52,credit_card,SKU-10008,4,4.25,17,completed
TXN-2142556,STR-043,Buffalo,1,1830,510021,2026-04-28T00:58:06,debit_card,SKU-10014,3,5.5,16.5,completed
TXN-6407062,STR-043,Buffalo,4,1937,847388,2026-04-22T07:24:33,cash,SKU-10020,3,9.99,29.97,completed
TXN-9376116,STR-043,Buffalo,4,1002,284399,2026-04-26T06:44:47,debit_card,SKU-10049,2,129,258,completed
TXN-1312691,STR-046,Birmingham,3,1729,735321,2026-05-10T22:26:41,cash,SKU-10030,4,149,596,completed
TXN-3158427,STR-046,Birmingham,3,1071,349059,2026-05-06T09:24:41,debit_card,SKU-10042,2,20,40,voided
TXN-1880328,STR-045,Denver,1,1805,581284,2026-05-04T07:00:33,credit_card,SKU-10006,4,2.5,10,completed
TXN-6922262,STR-042,Chicago,6,1823,184290,2026-04-13T14:02:32,debit_card,SKU-10045,5,5.99,29.95,completed
TXN-2178929,STR-045,Denver,5,1500,308746,2026-05-03T18:44:10,debit_card,SKU-10048,3,15,45,completed
TXN-1253257,STR-043,Buffalo,1,1838,623611,2026-05-09T04:45:03,debit_card,SKU-10040,2,599,1198,completed
TXN-3125521,STR-042,Chicago,6,1363,174540,2026-04-21T20:54:11,credit_card,SKU-10012,5,3.49,17.45,completed
TXN-9182151,STR-044,Los Angeles,5,1694,244805,2026-04-13T13:18:05,cash,SKU-10027,1,29,29,completed
TXN-2993515,STR-043,Buffalo,6,1453,628828,2026-05-10T20:11:32,credit_card,SKU-10016,2,6.99,13.98,completed
TXN-4721293,STR-045,Denver,3,1600,907355,2026-05-02T12:21:21,debit_card,SKU-10023,2,4,8,completed
TXN-5506434,STR-042,Chicago,4,1308,335404,2026-04-13T03:21:38,debit_card,SKU-10022,2,2.5,5,completed
TXN-9110159,STR-042,Chicago,6,1915,830669,2026-04-21T01:38:30,credit_card,SKU-10042,5,20,100,completed
TXN-5690678,STR-042,Chicago,3,1022,391340,2026-05-03T18:01:13,credit_card,SKU-10027,3,29,87,completed
TXN-8845088,STR-046,Birmingham,3,1526,241249,2026-04-25T17:38:55,credit_card,SKU-10049,5,129,645,completed
TXN-8278154,STR-046,Birmingham,2,1783,199368,2026-05-02T19:58:20,credit_card,SKU-10008,1,4.25,4.25,completed
TXN-2650295,STR-045,Denver,1,1831,233989,2026-05-02T11:12:01,credit_card,SKU-10035,4,129,516,completed
TXN-9108090,STR-043,Buffalo,5,1067,852272,2026-04-17T22:07:48,credit_card,SKU-10023,2,4,8,completed
TXN-9828189,STR-044,Los Angeles,3,1850,322077,2026-05-03T10:19:01,debit_card,SKU-10006,3,2.5,7.5,completed
TXN-1600575,STR-042,Chicago,5,1179,357492,2026-04-25T13:44:51,credit_card,SKU-10043,3,16,48,completed
TXN-6004758,STR-045,Denver,2,1279,144858,2026-05-09T21:59:58,cash,SKU-10018,2,2.25,4.5,completed
TXN-2966266,STR-044,Los Angeles,3,1359,605615,2026-04-24T08:55:33,debit_card,SKU-10012,1,3.49,3.49,completed
TXN-7673499,STR-044,Los Angeles,4,1393,953115,2026-04-23T14:06:21,debit_card,SKU-10048,5,15,75,completed
TXN-6279784,STR-042,Chicago,4,1973,264922,2026-04-30T16:11:14,debit_card,SKU-10017,5,4.49,22.45,completed
TXN-8165040,STR-046,Birmingham,5,1844,205314,2026-04-28T23:36:41,credit_card,SKU-10027,4,29,116,completed
TXN-2327706,STR-046,Birmingham,4,1008,431850,2026-04-28T18:33:42,debit_card,SKU-10047,1,24,24,completed
TXN-5679215,STR-044,Los Angeles,1,1656,608404,2026-04-26T04:57:46,debit_card,SKU-10006,2,2.5,5,completed
TXN-5072491,STR-044,Los Angeles,4,1093,584984,2026-04-14T10:26:25,debit_card,SKU-10032,4,159,636,completed
TXN-8354097,STR-043,Buffalo,2,1305,336116,2026-05-06T00:59:39,debit_card,SKU-10048,4,15,60,completed
TXN-1547992,STR-042,Chicago,1,1840,106439,2026-05-05T07:36:20,debit_card,SKU-10001,5,999,4995,completed
TXN-1318931,STR-043,Buffalo,5,1348,404502,2026-04-20T15:15:49,debit_card,SKU-10022,5,2.5,12.5,completed
TXN-3178524,STR-042,Chicago,2,1836,749686,2026-04-15T13:12:05,credit_card,SKU-10037,2,89,178,completed
TXN-5119855,STR-044,Los Angeles,1,1514,114969,2026-04-28T22:58:52,debit_card,SKU-10043,1,16,16,completed
TXN-8804646,STR-043,Buffalo,3,1197,627513,2026-05-02T07:01:43,debit_card,SKU-10049,1,129,129,completed
TXN-2190302,STR-046,Birmingham,1,1122,848383,2026-05-04T07:30:47,credit_card,SKU-10006,1,2.5,2.5,completed
TXN-4706845,STR-045,Denver,5,1415,671944,2026-05-04T06:42:23,credit_card,SKU-10043,3,16,48,completed
TXN-9077120,STR-045,Denver,6,1101,420961,2026-04-25T17:18:51,credit_card,SKU-10041,3,24,72,completed
TXN-2621461,STR-046,Birmingham,2,1367,891343,2026-05-01T22:32:57,credit_card,SKU-10013,2,4.25,8.5,completed
TXN-6496961,STR-044,Los Angeles,2,1122,830669,2026-04-20T05:21:34,credit_card,SKU-10026,4,89,356,refunded
TXN-2704758,STR-046,Birmingham,5,1693,838964,2026-04-23T18:39:31,debit_card,SKU-10025,3,5.5,16.5,completed
TXN-1419558,STR-044,Los Angeles,3,1010,331498,2026-04-29T22:55:27,debit_card,SKU-10006,1,2.5,2.5,completed
TXN-4390853,STR-046,Birmingham,5,1502,335404,2026-05-04T11:22:13,debit_card,SKU-10034,2,599,1198,completed
TXN-5586522,STR-044,Los Angeles,6,1076,115568,2026-04-28T17:06:19,credit_card,SKU-10031,1,349,349,completed
TXN-7778377,STR-046,Birmingham,6,1958,361604,2026-05-01T05:34:02,debit_card,SKU-10010,1,7.5,7.5,refunded
TXN-9782563,STR-042,Chicago,4,1324,308536,2026-04-19T07:20:12,cash,SKU-10034,1,599,599,completed
TXN-2044049,STR-044,Los Angeles,2,1489,807369,2026-04-14T23:02:25,debit_card,SKU-10036,3,6.99,20.97,completed
TXN-7779089,STR-045,Denver,2,1133,474877,2026-04-18T05:32:14,credit_card,SKU-10028,2,55,110,completed
TXN-9740937,STR-045,Denver,5,1556,891343,2026-05-05T20:14:53,credit_card,SKU-10010,4,7.5,30,completed
TXN-9684749,STR-042,Chicago,4,1073,430611,2026-05-09T06:58:23,debit_card,SKU-10023,2,4,8,completed
TXN-4293996,STR-046,Birmingham,3,1783,109877,2026-04-30T06:41:31,credit_card,SKU-10004,3,99,297,completed
TXN-6926599,STR-042,Chicago,5,1681,390580,2026-05-08T17:36:09,debit_card,SKU-10011,3,2.99,8.97,completed
TXN-2017244,STR-042,Chicago,1,1363,918619,2026-05-09T13:23:25,credit_card,SKU-10020,1,9.99,9.99,completed
TXN-6437238,STR-042,Chicago,1,1106,184290,2026-04-16T08:05:50,cash,SKU-10015,3,3.75,11.25,completed
TXN-7547606,STR-045,Denver,6,1667,626131,2026-04-15T22:48:05,credit_card,SKU-10016,3,6.99,20.97,completed
TXN-9711100,STR-046,Birmingham,6,1799,658937,2026-05-03T05:03:50,credit_card,SKU-10011,4,2.99,11.96,completed
TXN-9363212,STR-042,Chicago,3,1724,871720,2026-04-19T15:21:32,debit_card,SKU-10014,4,5.5,22,completed
TXN-7073421,STR-042,Chicago,3,1259,156654,2026-04-30T01:46:27,credit_card,SKU-10026,4,89,356,completed
TXN-5244553,STR-042,Chicago,5,1337,111234,2026-05-01T04:39:13,debit_card,SKU-10008,5,4.25,21.25,completed
TXN-7797305,STR-046,Birmingham,1,1106,491866,2026-05-09T23:23:14,cash,SKU-10015,3,3.75,11.25,completed
TXN-7709546,STR-042,Chicago,1,1471,984211,2026-04-14T05:20:16,credit_card,SKU-10012,2,3.49,6.98,completed
TXN-9661063,STR-045,Denver,4,1046,160895,2026-04-22T08:31:52,debit_card,SKU-10049,5,129,645,completed
TXN-6242999,STR-043,Buffalo,3,1516,448180,2026-04-27T23:08:26,credit_card,SKU-10009,5,3.99,19.95,completed
TXN-1571753,STR-045,Denver,4,1853,834922,2026-05-10T11:37:24,credit_card,SKU-10004,2,99,198,completed
TXN-4733894,STR-044,Los Angeles,4,1853,406643,2026-04-17T19:44:24,cash,SKU-10041,3,24,72,completed
TXN-2226565,STR-044,Los Angeles,6,1374,623611,2026-04-25T19:11:56,debit_card,SKU-10026,2,89,178,completed
TXN-6132449,STR-045,Denver,2,1502,331498,2026-04-13T23:55:09,credit_card,SKU-10015,2,3.75,7.5,completed
TXN-4116156,STR-044,Los Angeles,1,1571,667892,2026-04-21T22:59:59,credit_card,SKU-10017,5,4.49,22.45,completed
TXN-8229541,STR-046,Birmingham,4,1222,910921,2026-05-02T14:50:05,debit_card,SKU-10044,4,1.5,6,refunded
TXN-7039206,STR-042,Chicago,1,1737,674892,2026-05-02T01:43:37,debit_card,SKU-10003,3,799,2397,completed
TXN-4999728,STR-045,Denver,4,1992,440652,2026-04-14T19:53:54,debit_card,SKU-10025,2,5.5,11,completed
TXN-8112965,STR-044,Los Angeles,4,1691,429882,2026-04-24T00:50:32,credit_card,SKU-10039,1,299,299,completed
TXN-6264750,STR-044,Los Angeles,2,1788,263201,2026-05-08T15:03:06,credit_card,SKU-10010,4,7.5,30,completed
TXN-5826883,STR-043,Buffalo,6,1636,129048,2026-04-13T16:57:02,credit_card,SKU-10028,5,55,275,completed
TXN-9495975,STR-044,Los Angeles,6,1148,422480,2026-05-09T09:28:56,credit_card,SKU-10017,1,4.49,4.49,completed
TXN-1538685,STR-045,Denver,1,1684,274724,2026-04-27T13:37:37,debit_card,SKU-10024,4,2.2,8.8,completed
TXN-3557652,STR-042,Chicago,3,1019,467124,2026-04-24T22:35:50,debit_card,SKU-10019,1,8.5,8.5,completed
TXN-9067936,STR-044,Los Angeles,5,1273,406643,2026-04-21T02:43:37,debit_card,SKU-10040,4,599,2396,completed
TXN-8780660,STR-042,Chicago,2,1543,203858,2026-05-02T13:12:51,debit_card,SKU-10046,5,49,245,completed
